Customer ID,gross_invoicing,credit_notes,n_invoices,last_activity,top_line_concentration,net_ledger,funding_in_use,dilution_rate,days_since_activity,dilution_component,concentration_component,dormancy_component,risk_score,priority
12522,192.72,0.0,2,2011-10-31 15:30:00,0.18679950186799502,192.72,154.17600000000002,0.0,38,0.0,0.0467,0.1056,0.1523,23.48
12523,4372.15,151.3,30,2011-12-08 11:46:00,0.07822238486785678,4220.849999999999,3376.68,0.03460540008920097,1,0.0577,0.0196,0.0028,0.0801,270.47
12524,11126.11,34.75,18,2011-11-30 15:31:00,0.11971839214244691,11091.36,8873.088000000002,0.003123283879091614,8,0.0052,0.0299,0.0222,0.0573,508.43
12525,973.73,138.54999999999998,8,2010-08-05 18:09:00,0.09242808581434278,835.1800000000001,668.1440000000001,0.14228790321752435,490,0.2371,0.0231,0.25,0.5102,340.89
12526,1316.66,0.0,3,2011-12-09 12:09:00,0.10936764236780945,1316.66,1053.3280000000002,0.0,0,0.0,0.0273,0.0,0.0273,28.76
12527,735.51,0.0,5,2011-09-19 11:55:00,0.18490571168304987,735.51,588.408,0.0,81,0.0,0.0462,0.225,0.2712,159.58
12528,1933.48,11.2,8,2011-11-30 14:40:00,0.14895421726627636,1922.28,1537.824,0.005792664004799636,8,0.0097,0.0372,0.0222,0.0691,106.26
12529,316.48,4.7,2,2010-07-05 09:35:00,0.07109453993933265,311.78000000000003,249.42400000000004,0.014850859453993934,522,0.0248,0.0178,0.25,0.2926,72.98
12530,3759.26,69.4,12,2011-10-11 12:34:00,0.10055170432478731,3689.86,2951.8880000000004,0.018461080106191113,59,0.0308,0.0251,0.1639,0.2198,648.82
12531,1933.2,34.15,3,2011-11-25 11:12:00,0.08379888268156424,1899.05,1519.24,0.01766501138009518,14,0.0294,0.0209,0.0389,0.0892,135.52
12532,349.83000000000004,0.0,1,2011-11-09 13:47:00,0.12863390789812193,349.83000000000004,279.86400000000003,0.0,29,0.0,0.0322,0.0806,0.1128,31.57
12533,1367.89,217.89999999999998,6,2010-03-31 10:24:00,0.10527162271820104,1149.9900000000002,919.9920000000002,0.15929643465483334,618,0.2655,0.0263,0.25,0.5418,498.45
12534,1089.18,0.0,1,2011-08-01 10:26:00,0.09915716410510658,1089.18,871.344,0.0,130,0.0,0.0248,0.25,0.2748,239.45
12535,716.35,0.0,2,2011-09-09 08:48:00,0.1036504501989251,716.35,573.08,0.0,91,0.0,0.0259,0.25,0.2759,158.11
12536,12601.830000000002,8495.01,5,2011-12-02 12:43:00,0.6603898005289708,4106.8200000000015,3285.4560000000015,0.6741092365156488,7,0.5,0.1651,0.0194,0.6845,2248.89
12537,732.94,0.0,1,2010-10-27 08:36:00,0.1637241793325511,732.94,586.3520000000001,0.0,408,0.0,0.0409,0.25,0.2909,170.57
12538,640.45,0.0,2,2011-11-10 17:16:00,0.09321570770551954,640.45,512.36,0.0,28,0.0,0.0233,0.0778,0.1011,51.8
12539,11214.75,1715.85,8,2011-11-17 13:30:00,0.040928241824383066,9498.9,7599.12,0.1529993981140908,21,0.255,0.0102,0.0583,0.3235,2458.32
12540,22254.49,147.2,36,2011-11-20 11:31:00,0.13498399648789977,22107.29,17685.832000000002,0.006614395566917057,19,0.011,0.0337,0.0528,0.0975,1724.37
12541,981.18,0.0,3,2011-11-10 10:40:00,0.1426853380623331,981.18,784.944,0.0,29,0.0,0.0357,0.0806,0.1163,91.29
12542,481.88,58.5,4,2010-08-12 19:12:00,0.04855980742093467,423.38,338.704,0.12139951855233669,483,0.2023,0.0121,0.25,0.4644,157.29
12543,980.25,0.0,1,2010-09-17 15:51:00,0.1428207090028054,980.25,784.2,0.0,447,0.0,0.0357,0.25,0.2857,224.05
12544,372.7,17.0,2,2011-11-10 11:12:00,0.15025489669975853,355.7,284.56,0.04561309364099812,29,0.076,0.0376,0.0806,0.1942,55.26
12545,1000.39,0.0,2,2011-09-25 13:39:00,0.16793450554283829,1000.39,800.312,0.0,74,0.0,0.042,0.2056,0.2476,198.16
12546,1161.5,20.0,3,2011-10-24 12:09:00,0.12053379250968575,1141.5,913.2,0.017219113215669393,46,0.0287,0.0301,0.1278,0.1866,170.4
12547,383.58,0.0,3,2011-05-26 12:38:00,0.21898951978726733,383.58,306.864,0.0,197,0.0,0.0547,0.25,0.3047,93.5
12548,95.19999999999999,0.0,1,2011-06-26 15:35:00,0.29411764705882354,95.19999999999999,76.16,0.0,165,0.0,0.0735,0.25,0.3235,24.64
12549,1575.68,0.0,6,2010-05-13 12:05:00,0.2871141348497157,1575.68,1260.544,0.0,575,0.0,0.0718,0.25,0.3218,405.64
12550,964.83,0.0,1,2011-09-21 14:35:00,0.1451032824435393,964.83,771.864,0.0,78,0.0,0.0363,0.2167,0.253,195.28
12551,168.0,0.0,1,2010-12-17 11:23:00,0.11607142857142858,168.0,134.4,0.0,357,0.0,0.029,0.25,0.279,37.5
12552,437.82,0.0,2,2011-11-01 10:02:00,0.27408524050979854,437.82,350.25600000000003,0.0,38,0.0,0.0685,0.1056,0.1741,60.98
12553,4608.75,59.92999999999999,17,2011-12-01 16:38:00,0.10935720097640358,4548.82,3639.056,0.013003525901817194,7,0.0217,0.0273,0.0194,0.0684,248.91
12554,468.5,0.0,1,2010-09-17 12:29:00,0.17929562433297758,468.5,374.8,0.0,448,0.0,0.0448,0.25,0.2948,110.49
12555,129.23,0.0,1,2010-01-26 16:26:00,1.0,129.23,103.384,0.0,681,0.0,0.25,0.25,0.5,51.69
12556,603.71,0.0,2,2011-10-20 13:06:00,0.04886452104487254,603.71,482.9680000000001,0.0,49,0.0,0.0122,0.1361,0.1483,71.62
12557,18716.14,0.0,8,2011-11-23 16:59:00,0.32683662336357816,18716.14,14972.912,0.0,15,0.0,0.0817,0.0417,0.1234,1847.66
12558,269.96,269.96,2,2011-12-08 10:14:00,0.2773744258408653,0.0,0.0,1.0,1,0.5,0.0693,0.0028,0.5721,0.0
12559,561.71,25.5,3,2011-02-02 09:49:00,0.18906553203610404,536.21,428.9680000000001,0.045397091025618196,310,0.0757,0.0473,0.25,0.373,160.01
12560,2134.01,32.620000000000005,4,2011-12-04 13:54:00,0.10121789494894587,2101.3900000000003,1681.1120000000003,0.015285776542752845,4,0.0255,0.0253,0.0111,0.0619,104.06
12561,238.85,0.0,1,2011-02-10 11:39:00,0.09880678249947666,238.85,191.08,0.0,302,0.0,0.0247,0.25,0.2747,52.49
12562,4966.92,0.0,9,2011-12-01 17:20:00,0.10871928680147858,4966.92,3973.536,0.0,7,0.0,0.0272,0.0194,0.0466,185.17
12563,249.24,0.0,1,2010-10-27 09:52:00,0.18054886856042368,249.24,199.39200000000002,0.0,408,0.0,0.0451,0.25,0.2951,58.84
12564,456.9,0.0,1,2011-03-23 14:55:00,0.11818778726198294,456.9,365.52,0.0,260,0.0,0.0295,0.25,0.2795,102.16
12565,145.92,14.75,2,2011-03-03 11:43:00,0.1356907894736842,131.17,104.93599999999999,0.10108278508771931,281,0.1685,0.0339,0.25,0.4524,47.47
12566,351.65,4.95,2,2011-09-28 09:57:00,0.15356178017915542,346.7,277.36,0.014076496516422581,72,0.0235,0.0384,0.2,0.2619,72.64
12567,13709.86,316.04,17,2011-11-17 11:02:00,0.0905917347077213,13393.82,10715.056,0.02305202241306622,22,0.0384,0.0226,0.0611,0.1221,1308.31
12568,70.0,0.0,1,2010-03-05 09:15:00,0.30428571428571427,70.0,56.0,0.0,644,0.0,0.0761,0.25,0.3261,18.26
12569,4124.69,59.7,35,2011-12-07 16:24:00,0.235654073397031,4064.99,3251.992,0.014473815001854688,1,0.0241,0.0589,0.0028,0.0858,279.02
12570,77.52,0.0,1,2010-01-26 17:28:00,1.0,77.52,62.016,0.0,681,0.0,0.25,0.25,0.5,31.01
12571,519.61,0.0,2,2011-10-31 10:19:00,0.05773560939935721,519.61,415.68800000000005,0.0,39,0.0,0.0144,0.1083,0.1227,51.0
12572,1020.42,15.7,3,2011-12-01 09:20:00,0.10583877227024167,1004.7199999999999,803.776,0.015385821524470315,8,0.0256,0.0265,0.0222,0.0743,59.72
12573,717.41,0.0,5,2011-04-26 15:52:00,0.0848050626559429,717.41,573.928,0.0,226,0.0,0.0212,0.25,0.2712,155.65
12574,218.45,0.0,1,2011-01-28 09:20:00,0.16479743648432135,218.45,174.76,0.0,315,0.0,0.0412,0.25,0.2912,50.89
12575,622.8199999999999,0.0,2,2010-09-08 13:09:00,0.08670241803410296,622.8199999999999,498.256,0.0,456,0.0,0.0217,0.25,0.2717,135.38
12576,2142.72,58.85000000000001,11,2011-11-04 10:11:00,0.03733572281959379,2083.87,1667.096,0.027465091099163685,35,0.0458,0.0093,0.0972,0.1523,253.9
12577,1653.75,62.400000000000006,9,2011-11-04 13:28:00,0.03773242630385488,1591.35,1273.08,0.03773242630385488,34,0.0629,0.0094,0.0944,0.1667,212.22
12578,4642.45,70.0,7,2011-11-18 13:30:00,0.13268855884285238,4572.45,3657.96,0.015078245323051407,20,0.0251,0.0332,0.0556,0.1139,416.64
12579,440.42,29.7,3,2011-09-27 13:57:00,0.1226102356841197,410.72,328.576,0.06743562962626583,72,0.1124,0.0307,0.2,0.3431,112.73
12580,1052.9,0.0,2,2011-04-07 10:24:00,0.08547820305822017,1052.9,842.3200000000002,0.0,246,0.0,0.0214,0.25,0.2714,228.61
12581,197.71,0.0,1,2011-10-31 08:56:00,0.10014667948004652,197.71,158.168,0.0,39,0.0,0.025,0.1083,0.1333,21.08
12582,1980.4,0.0,4,2011-04-15 08:45:00,0.08079175924055745,1980.4,1584.3200000000002,0.0,238,0.0,0.0202,0.25,0.2702,428.08
12583,14447.44,102.53999999999999,31,2011-12-07 08:07:00,0.07973730986250852,14344.9,11475.92,0.007097451174740991,2,0.0118,0.0199,0.0056,0.0373,428.05
12584,2338.15,444.2,18,2011-12-06 09:35:00,0.08891645104035242,1893.95,1515.16,0.18997925710497615,3,0.3166,0.0222,0.0083,0.3471,525.91
12585,2040.1,57.29,4,2011-04-19 13:39:00,0.10587716288417234,1982.81,1586.248,0.028081956766825157,233,0.0468,0.0265,0.25,0.3233,512.83
12586,2062.67,34.0,5,2011-11-22 16:24:00,0.07441810856802106,2028.67,1622.9360000000001,0.016483489845685446,16,0.0275,0.0186,0.0444,0.0905,146.88
12587,144.0,0.0,1,2011-12-02 12:47:00,0.2888888888888889,144.0,115.2,0.0,7,0.0,0.0722,0.0194,0.0916,10.55
12588,958.78,19.8,5,2011-10-31 15:01:00,0.250318112601431,938.98,751.1840000000001,0.020651244289618058,38,0.0344,0.0626,0.1056,0.2026,152.19
12589,4695.66,1601.49,11,2011-11-11 10:19:00,0.22483527342269244,3094.17,2475.3360000000002,0.3410574871264104,28,0.5,0.0562,0.0778,0.634,1569.36
12590,9864.26,10.780000000000001,5,2011-06-02 14:25:00,0.05301968926204297,9853.48,7882.784,0.0010928341304872339,189,0.0018,0.0133,0.25,0.2651,2089.73
12591,1352.15,0.0,3,2011-01-26 14:35:00,0.16566209370262175,1352.15,1081.72,0.0,316,0.0,0.0414,0.25,0.2914,315.21
12592,2582.66,1430.04,8,2011-09-08 15:04:00,0.27685409616441964,1152.62,922.096,0.5537081923288393,91,0.5,0.0692,0.25,0.8192,755.38
12593,418.09999999999997,0.0,3,2011-08-23 12:43:00,0.11839272901219805,418.09999999999997,334.48,0.0,108,0.0,0.0296,0.25,0.2796,93.52
12594,5090.110000000001,45.599999999999994,17,2011-11-02 12:20:00,0.043761333252130115,5044.51,4035.608,0.00895854902939229,37,0.0149,0.0109,0.1028,0.1286,518.98
12595,299.02,0.0,1,2010-07-23 09:10:00,0.10032773727509867,299.02,239.216,0.0,504,0.0,0.0251,0.25,0.2751,65.81
12596,618.27,0.0,2,2011-10-19 13:02:00,0.2717259449754961,618.27,494.616,0.0,50,0.0,0.0679,0.1389,0.2068,102.29
12597,3811.22,128.09,5,2011-11-20 13:33:00,0.16162803511736398,3683.1299999999997,2946.504,0.03360866074380382,18,0.056,0.0404,0.05,0.1464,431.37
12598,4534.09,119.41999999999999,15,2011-11-30 12:18:00,0.07542858655209755,4414.67,3531.7360000000003,0.026338250894887394,9,0.0439,0.0189,0.025,0.0878,310.09
12599,2296.72,0.0,13,2011-11-10 13:34:00,0.1175589536382319,2296.72,1837.376,0.0,28,0.0,0.0294,0.0778,0.1072,196.97
12600,5043.92,88.13,26,2011-11-11 10:29:00,0.26297998382210663,4955.79,3964.632,0.017472521372266014,28,0.0291,0.0657,0.0778,0.1726,684.3
12601,681.26,7.5,7,2011-06-03 10:17:00,0.17834600593018818,673.76,539.008,0.011009012711740011,189,0.0183,0.0446,0.25,0.3129,168.66
12602,153.12,0.0,1,2011-10-12 11:22:00,0.1560867293625914,153.12,122.49600000000001,0.0,58,0.0,0.039,0.1611,0.2001,24.51
12603,739.1999999999999,0.0,1,2011-11-18 10:42:00,0.8295454545454545,739.1999999999999,591.36,0.0,21,0.0,0.2074,0.0583,0.2657,157.12
12604,254.18,0.0,2,2011-09-21 14:08:00,0.1227476591391927,254.18,203.34400000000002,0.0,78,0.0,0.0307,0.2167,0.2474,50.31
12605,1232.95,15.0,5,2010-12-09 15:41:00,0.0875947929761953,1217.95,974.3600000000001,0.012165943468916014,364,0.0203,0.0219,0.25,0.2922,284.71
12606,21.0,0.0,1,2010-01-26 16:23:00,1.0,21.0,16.8,0.0,681,0.0,0.25,0.25,0.5,8.4
12607,1579.51,1579.51,2,2011-10-12 16:17:00,0.02507106634335965,0.0,0.0,1.0,57,0.5,0.0063,0.1583,0.6646,0.0
12608,415.79,0.0,1,2010-10-31 10:49:00,0.3901969744342096,415.79,332.63200000000006,0.0,404,0.0,0.0975,0.25,0.3475,115.59
12609,3435.86,18.0,10,2011-09-22 16:34:00,0.12049385015687485,3417.86,2734.2880000000005,0.005238863050298906,77,0.0087,0.0301,0.2139,0.2527,690.95
12610,2099.54,41.55,7,2011-11-17 09:34:00,0.1676557722167713,2057.99,1646.3919999999998,0.01979004924888309,22,0.033,0.0419,0.0611,0.136,223.91
12611,1193.32,0.0,1,2011-10-18 13:12:00,0.12067173934904302,1193.32,954.656,0.0,51,0.0,0.0302,0.1417,0.1719,164.11
12612,704.0400000000001,60.45,2,2011-10-13 12:12:00,0.08884438384182716,643.59,514.8720000000001,0.08586159877279699,57,0.1431,0.0222,0.1583,0.3236,166.61
12613,6835.07,243.55,13,2011-11-08 13:30:00,0.07900431158715274,6591.5199999999995,5273.216,0.03563240756861305,30,0.0594,0.0198,0.0833,0.1625,856.9
12614,315.6,0.0,1,2011-03-07 10:22:00,0.07271863117870722,315.6,252.48000000000002,0.0,277,0.0,0.0182,0.25,0.2682,67.72
12615,5740.98,176.1,11,2011-12-07 15:02:00,0.06584241714829175,5564.879999999999,4451.9039999999995,0.03067420544924386,1,0.0511,0.0165,0.0028,0.0704,313.41
12616,1131.1,85.75,7,2011-09-15 17:02:00,0.12651401290778888,1045.35,836.28,0.07581115728052339,84,0.1264,0.0316,0.2333,0.3913,327.24
12617,355.53,0.0,1,2011-11-10 14:39:00,0.08128709250977416,355.53,284.424,0.0,28,0.0,0.0203,0.0778,0.0981,27.9
12618,177.31,0.0,1,2011-11-18 11:10:00,0.22559359314195476,177.31,141.848,0.0,21,0.0,0.0564,0.0583,0.1147,16.27
12619,3781.38,426.43,14,2011-11-23 14:52:00,0.10305232481263454,3354.9500000000003,2683.9600000000005,0.11277099894747421,15,0.188,0.0258,0.0417,0.2555,685.75
12620,1339.41,0.0,3,2011-11-25 10:20:00,0.029863895297183085,1339.41,1071.528,0.0,14,0.0,0.0075,0.0389,0.0464,49.72
12621,24775.81,196.5,44,2011-12-08 11:25:00,0.09081438709773766,24579.31,19663.448000000004,0.00793112313986909,1,0.0132,0.0227,0.0028,0.0387,760.98
12622,180.1,0.0,1,2011-04-21 16:39:00,0.14158800666296503,180.1,144.08,0.0,231,0.0,0.0354,0.25,0.2854,41.12
12623,3747.84,108.0,9,2011-03-08 13:50:00,0.11526639344262295,3639.84,2911.8720000000003,0.028816598360655737,275,0.048,0.0288,0.25,0.3268,951.6
12624,641.13,0.0,2,2011-08-25 15:04:00,0.11230171728042675,641.13,512.904,0.0,105,0.0,0.0281,0.25,0.2781,142.64
12625,5164.88,69.5,5,2011-05-12 09:54:00,0.0940970554979012,5095.38,4076.304,0.013456266166880934,211,0.0224,0.0235,0.25,0.2959,1206.18
12626,6620.48,232.13,13,2011-11-16 16:06:00,0.10059693556962637,6388.349999999999,5110.68,0.035062412393059114,22,0.0584,0.0251,0.0611,0.1446,739.0
12627,4478.53,0.0,7,2011-11-29 12:07:00,0.08842187056913764,4478.53,3582.824,0.0,10,0.0,0.0221,0.0278,0.0499,178.78
12628,786.46,16.85,4,2011-12-05 13:15:00,0.12715204841950004,769.61,615.6880000000001,0.021425120158685758,3,0.0357,0.0318,0.0083,0.0758,46.67
12629,1558.22,0.0,2,2010-11-19 09:18:00,0.23103284516948827,1558.22,1246.576,0.0,385,0.0,0.0578,0.25,0.3078,383.7
12630,1270.88,0.0,2,2011-11-30 10:48:00,0.18884552436107263,1270.88,1016.7040000000002,0.0,9,0.0,0.0472,0.025,0.0722,73.41
12631,3481.57,29.3,7,2011-10-13 13:53:00,0.04595627834568887,3452.27,2761.8160000000003,0.008415743472054274,56,0.014,0.0115,0.1556,0.1811,500.16
12632,804.88,66.0,4,2010-07-07 09:39:00,0.1319451346784614,738.88,591.104,0.08199980121260313,520,0.1367,0.033,0.25,0.4197,248.09
12633,5678.16,82.95,10,2011-10-12 11:40:00,0.09193118897671076,5595.21,4476.168000000001,0.014608605604632487,58,0.0243,0.023,0.1611,0.2084,932.83
12634,490.0,0.0,2,2010-06-22 10:05:00,0.2653061224489796,490.0,392.0,0.0,535,0.0,0.0663,0.25,0.3163,123.99
12635,2930.41,0.0,4,2011-09-11 11:04:00,0.10442224808132651,2930.41,2344.328,0.0,89,0.0,0.0261,0.2472,0.2733,640.7
12636,141.0,0.0,1,2009-12-01 09:55:00,1.0,141.0,112.80000000000001,0.0,738,0.0,0.25,0.25,0.5,56.4
12637,8340.31,68.65,14,2011-10-03 13:46:00,0.023740124767544613,8271.66,6617.328,0.008231108915615848,66,0.0137,0.0059,0.1833,0.2029,1342.66
12638,921.49,0.0,2,2011-11-06 13:11:00,0.2604477530955301,921.49,737.192,0.0,32,0.0,0.0651,0.0889,0.154,113.53
12639,1312.37,0.0,3,2011-04-15 12:48:00,0.18287525621585377,1312.37,1049.896,0.0,238,0.0,0.0457,0.25,0.2957,310.45
12640,1174.58,0.0,3,2011-11-16 11:52:00,0.15324626675066833,1174.58,939.664,0.0,23,0.0,0.0383,0.0639,0.1022,96.03
12641,185.9,0.0,1,2011-08-16 13:26:00,0.21516944593867673,185.9,148.72,0.0,114,0.0,0.0538,0.25,0.3038,45.18
12642,1013.26,0.0,3,2011-11-14 15:03:00,0.15810354696721474,1013.26,810.6080000000001,0.0,24,0.0,0.0395,0.0667,0.1062,86.09
12643,8350.42,469.52,14,2011-08-03 12:56:00,0.15002838180594508,7880.9,6304.72,0.05622711192969934,127,0.0937,0.0375,0.25,0.3812,2403.36
12644,1918.49,102.95,6,2011-08-02 10:33:00,0.03870231275638653,1815.54,1452.432,0.05366199458949487,129,0.0894,0.0097,0.25,0.3491,507.04
12645,3539.3,40.199999999999996,10,2011-11-06 12:38:00,0.09154352555590088,3499.1000000000004,2799.2800000000007,0.011358178170824738,33,0.0189,0.0229,0.0917,0.1335,373.7
12646,1346.97,0.0,2,2011-12-05 10:14:00,0.12080447225996124,1346.97,1077.576,0.0,4,0.0,0.0302,0.0111,0.0413,44.5
12647,17924.35,241.56,45,2011-11-17 12:56:00,0.1678164061737246,17682.789999999997,14146.231999999998,0.013476639320254292,21,0.0225,0.042,0.0583,0.1228,1737.16
12648,1112.0,15.0,5,2011-07-08 11:55:00,0.07243705035971222,1097.0,877.6,0.013489208633093525,154,0.0225,0.0181,0.25,0.2906,255.03
12649,2294.65,55.949999999999996,10,2011-08-24 14:41:00,0.14655829865121045,2238.7000000000003,1790.9600000000003,0.024382803477654542,106,0.0406,0.0366,0.25,0.3272,586.0
12650,314.44,0.0,1,2011-12-06 16:34:00,0.3014883602595089,314.44,251.55200000000002,0.0,2,0.0,0.0754,0.0056,0.081,20.38
12651,377.75,12.45,5,2011-01-09 12:46:00,0.05241561879549966,365.3,292.24,0.03295830575777631,334,0.0549,0.0131,0.25,0.318,92.93
12652,1017.03,5.45,3,2011-01-21 17:01:00,0.12389015073301674,1011.5799999999999,809.264,0.005358740646785248,321,0.0089,0.031,0.25,0.2899,234.61
12653,4160.83,0.0,3,2011-07-14 10:41:00,0.1684279338497367,4160.83,3328.664,0.0,148,0.0,0.0421,0.25,0.2921,972.3
12654,601.98,0.0,5,2011-11-29 10:10:00,0.11960530250174424,601.98,481.58400000000006,0.0,10,0.0,0.0299,0.0278,0.0577,27.79
12655,261.35,0.0,1,2010-10-12 09:17:00,0.07690836043619667,261.35,209.08000000000004,0.0,423,0.0,0.0192,0.25,0.2692,56.28
12656,6407.83,87.05,12,2011-11-22 13:42:00,0.10674440489213978,6320.78,5056.624,0.013584942172311062,16,0.0226,0.0267,0.0444,0.0937,473.81
12657,1643.18,491.12,5,2011-11-28 15:47:00,0.1707055830767171,1152.06,921.648,0.2988838715174235,10,0.4981,0.0427,0.0278,0.5686,524.05
12658,686.05,0.0,1,2011-11-21 10:22:00,0.0787114641789957,686.05,548.84,0.0,18,0.0,0.0197,0.05,0.0697,38.25
12659,91.68,0.0,1,2011-11-10 11:53:00,0.306282722513089,91.68,73.34400000000001,0.0,29,0.0,0.0766,0.0806,0.1572,11.53
12660,245.1,0.0,1,2011-11-28 13:26:00,0.10281517747858017,245.1,196.08,0.0,10,0.0,0.0257,0.0278,0.0535,10.49
12661,162.0,0.0,1,2010-09-29 16:46:00,0.1074074074074074,162.0,129.6,0.0,435,0.0,0.0269,0.25,0.2769,35.89
12662,6988.02,38.849999999999994,22,2011-12-09 11:59:00,0.08786465980349226,6949.17,5559.336,0.005559514712321944,0,0.0093,0.022,0.0,0.0313,174.01
12663,239.4,35.400000000000006,3,2010-03-25 09:40:00,0.22556390977443605,204.0,163.20000000000002,0.14786967418546368,624,0.2464,0.0564,0.25,0.5528,90.22
12664,6070.04,18.0,12,2011-12-01 17:07:00,0.4121290798742677,6052.04,4841.6320000000005,0.0029653840831361904,7,0.0049,0.103,0.0194,0.1273,616.34
12665,313.6,12.149999999999999,5,2011-01-19 08:34:00,0.1913265306122449,301.45000000000005,241.16000000000005,0.03874362244897958,324,0.0646,0.0478,0.25,0.3624,87.4
12666,1248.42,227.44,2,2010-12-15 14:42:00,0.16220502715432306,1020.98,816.7840000000001,0.18218227839989745,358,0.3036,0.0406,0.25,0.5942,485.33
12667,620.13,0.0,1,2011-10-12 17:00:00,0.25801041717059325,620.13,496.10400000000004,0.0,57,0.0,0.0645,0.1583,0.2228,110.53
12668,11444.68,63.97,12,2011-12-02 15:10:00,0.12905559613724454,11380.710000000001,9104.568000000001,0.005589496604535907,6,0.0093,0.0323,0.0167,0.0583,530.8
12669,2744.0299999999997,1136.3,4,2011-07-12 09:54:00,0.41409897122116013,1607.7299999999998,1286.184,0.41409897122116013,150,0.5,0.1035,0.25,0.8535,1097.76
12670,3760.29,9.9,8,2011-11-29 15:23:00,0.0861635671716809,3750.39,3000.312,0.002632775663579139,9,0.0044,0.0215,0.025,0.0509,152.72
12671,2622.481,0.0,1,2010-04-12 16:30:00,0.07778893345652456,2622.481,2097.9848,0.0,605,0.0,0.0194,0.25,0.2694,565.2
12672,437.05,26.55,3,2011-01-14 09:20:00,0.10914083056858484,410.5,328.40000000000003,0.06074819814666514,329,0.1012,0.0273,0.25,0.3785,124.3
12673,1230.02,0.0,3,2011-12-04 13:55:00,0.07316954195866734,1230.02,984.0160000000001,0.0,4,0.0,0.0183,0.0111,0.0294,28.93
12674,1970.6,51.29,7,2011-11-28 12:22:00,0.07611894854359079,1919.31,1535.448,0.026027605805338475,11,0.0434,0.019,0.0306,0.093,142.8
12675,958.5,23.7,4,2010-06-04 09:49:00,0.08763693270735524,934.8,747.84,0.024726134585289515,553,0.0412,0.0219,0.25,0.3131,234.15
12676,2843.09,70.0,12,2011-11-15 12:25:00,0.17938229180222925,2773.09,2218.472,0.02462109887481578,24,0.041,0.0448,0.0667,0.1525,338.32
12677,395.1,5.8,3,2010-06-02 14:30:00,0.20121488230827636,389.3,311.44000000000005,0.014679827891672994,554,0.0245,0.0503,0.25,0.3248,101.16
12678,34281.18,430.05,23,2011-10-28 13:04:00,0.0689241152142371,33851.13,27080.904,0.012544784047690308,41,0.0209,0.0172,0.1139,0.152,4116.3
12679,1113.02,54.35,9,2011-10-18 13:43:00,0.20571058920774113,1058.67,846.9360000000001,0.04883110815618767,51,0.0814,0.0514,0.1417,0.2745,232.48
12680,880.81,0.0,4,2011-12-09 12:50:00,0.10217867644554444,880.81,704.648,0.0,0,0.0,0.0255,0.0,0.0255,17.97
12681,30868.28,316.52,56,2011-11-25 11:35:00,0.09621527341335508,30551.76,24441.408,0.010253891697237423,14,0.0171,0.0241,0.0389,0.0801,1957.76
12682,24033.91,88.1,53,2011-12-06 10:00:00,0.0973624349928913,23945.81,19156.648,0.003665654069604155,3,0.0061,0.0243,0.0083,0.0387,741.36
12683,12696.78,278.18,27,2011-12-05 16:31:00,0.10207312405192498,12418.6,9934.880000000001,0.02190949201293556,3,0.0365,0.0255,0.0083,0.0703,698.42
12684,2283.63,0.0,7,2011-12-02 09:53:00,0.07882187569790203,2283.63,1826.9040000000002,0.0,7,0.0,0.0197,0.0194,0.0391,71.43
12685,2863.08,0.0,6,2011-11-11 13:46:00,0.10059097196026656,2863.08,2290.464,0.0,27,0.0,0.0251,0.075,0.1001,229.28
12686,178.28,0.0,1,2010-12-03 09:51:00,0.20192954902400717,178.28,142.624,0.0,371,0.0,0.0505,0.25,0.3005,42.86
12687,2138.91,0.0,2,2010-08-16 12:12:00,0.13090779883211542,2138.91,1711.128,0.0,480,0.0,0.0327,0.25,0.2827,483.74
12688,4873.8099999999995,0.0,1,2011-08-18 08:49:00,0.027699069106099743,4873.8099999999995,3899.048,0.0,113,0.0,0.0069,0.25,0.2569,1001.67
12689,1247.61,0.0,2,2011-11-14 08:31:00,0.08656551326135573,1247.61,998.088,0.0,25,0.0,0.0216,0.0694,0.091,90.83
